timestamp,source,feed_type,event_type,zone,latitude,longitude,value,unit,severity,confidence
2026-09-24 14:50:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,2.4,minutes,NORMAL,0.9
2026-09-24 14:50:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,0.3,mm/h,NORMAL,0.95
2026-09-24 14:50:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,51.3,km/h,NORMAL,0.9
2026-09-24 14:52:12,complaints,311_incident,streetlight_fault,Zone-F,26.817,75.815,1.0,count,LOW,0.85
2026-09-24 14:55:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,2.3,minutes,NORMAL,0.9
2026-09-24 14:55:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,44.1,km/h,NORMAL,0.9
2026-09-24 14:55:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,5.0,minutes,NORMAL,0.9
2026-09-24 14:55:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,48.1,km/h,NORMAL,0.9
2026-09-24 14:55:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.4,mm/h,NORMAL,0.95
2026-09-24 14:55:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,45.9,km/h,NORMAL,0.9
2026-09-24 14:55:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,2.0,minutes,NORMAL,0.9
2026-09-24 14:55:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,50.2,km/h,NORMAL,0.9
2026-09-24 14:55:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,2.2,minutes,NORMAL,0.9
2026-09-24 14:55:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,46.1,km/h,NORMAL,0.9
2026-09-24 14:55:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,3.5,minutes,NORMAL,0.9
2026-09-24 14:55:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,3.3,minutes,NORMAL,0.9
2026-09-24 14:55:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,5.6,mm/h,LOW,0.95
2026-09-24 14:55:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,0.9,mm/h,NORMAL,0.95
2026-09-24 14:55:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,1.2,mm/h,NORMAL,0.95
2026-09-24 14:55:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,1.1,mm/h,NORMAL,0.95
2026-09-24 14:55:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.7,mm/h,NORMAL,0.95
2026-09-24 14:55:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,51.9,km/h,NORMAL,0.9
2026-09-24 15:00:00,weather,rainfall_rate,precipitation,Zone-F,26.817,75.815,0.3,mm/h,NORMAL,0.95
2026-09-24 15:00:00,weather,rainfall_rate,precipitation,Zone-E,26.908,75.742,0.6,mm/h,NORMAL,0.95
2026-09-24 15:00:00,weather,rainfall_rate,precipitation,Zone-D,26.864,75.76,1.0,mm/h,NORMAL,0.95
2026-09-24 15:00:00,weather,rainfall_rate,precipitation,Zone-C,26.853,75.805,0.8,mm/h,NORMAL,0.95
2026-09-24 15:00:00,weather,rainfall_rate,precipitation,Zone-B,26.9157,75.795,3.3,mm/h,NORMAL,0.95
2026-09-24 15:00:00,traffic,traffic_speed,speed_sensor,Zone-F,26.817,75.815,45.2,km/h,NORMAL,0.9
2026-09-24 15:00:00,traffic,traffic_speed,speed_sensor,Zone-A,26.9239,75.8267,51.8,km/h,NORMAL,0.9
2026-09-24 15:00:00,traffic,transit_delay,corridor_delay,Zone-A,26.9239,75.8267,2.6,minutes,NORMAL,0.9
2026-09-24 15:00:00,traffic,traffic_speed,speed_sensor,Zone-B,26.9157,75.795,45.4,km/h,NORMAL,0.9
2026-09-24 15:00:00,traffic,transit_delay,corridor_delay,Zone-B,26.9157,75.795,7.4,minutes,NORMAL,0.9
2026-09-24 15:00:00,traffic,traffic_speed,speed_sensor,Zone-C,26.853,75.805,54.9,km/h,NORMAL,0.9
2026-09-24 15:00:00,traffic,transit_delay,corridor_delay,Zone-C,26.853,75.805,3.1,minutes,NORMAL,0.9
2026-09-24 15:00:00,traffic,traffic_speed,speed_sensor,Zone-D,26.864,75.76,53.9,km/h,NORMAL,0.9
2026-09-24 15:00:00,traffic,transit_delay,corridor_delay,Zone-D,26.864,75.76,3.0,minutes,NORMAL,0.9
2026-09-24 15:00:00,traffic,traffic_speed,speed_sensor,Zone-E,26.908,75.742,47.8,km/h,NORMAL,0.9
2026-09-24 15:00:00,traffic,transit_delay,corridor_delay,Zone-E,26.908,75.742,3.3,minutes,NORMAL,0.9
2026-09-24 15:00:00,traffic,transit_delay,corridor_delay,Zone-F,26.817,75.815,4.2,minutes,NORMAL,0.9
2026-09-24 15:00:00,weather,rainfall_rate,precipitation,Zone-A,26.9239,75.8267,0.8,mm/h,NORMAL,0.95
